Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
4G,BSNL,Punjab,-101.59,10,Yearly Plan,79,64.5280713855715,0
4G,BSNL,Punjab,-81.05,5,Monthly Plan,104,28.757969391291216,0
4G,BSNL,Karnataka,-78.97,14,Yearly Plan,105,26.535646216888782,0
4G,BSNL,Delhi,-91.82,0,3 Months Plan,34,47.05730227986473,0
4G,BSNL,Bihar,-90.74,0,Monthly Plan,119,44.919740352638094,0
4G,BSNL,Delhi,-114.08,4,3 Months Plan,20,85.43383291432589,1
4G,BSNL,Gujarat,-79.91,2,Yearly Plan,28,28.63930513111985,0
4G,BSNL,Delhi,-119.15,3,Monthly Plan,28,97.20813170376894,1
4G,BSNL,Tamil Nadu,-88.49,10,Yearly Plan,34,43.66246690138752,0
4G,BSNL,Karnataka,-77.74,0,Yearly Plan,12,22.4066083328196,0
4G,BSNL,Rajasthan,-90.15,6,Monthly Plan,115,43.45247991850057,0
4G,BSNL,Madhya Pradesh,-89.35,1,Monthly Plan,91,43.228203882283786,0
4G,BSNL,Bihar,-111.46,7,3 Months Plan,50,81.91553410318711,1
4G,BSNL,Kerala,-86.36,5,Yearly Plan,10,40.53810025942189,1
4G,BSNL,Bihar,-101.88,0,3 Months Plan,18,64.83652511213009,0
4G,BSNL,Kerala,-114.88,2,Monthly Plan,106,85.2326488120364,0
4G,BSNL,Maharashtra,-79.45,9,Monthly Plan,71,26.6440072408782,0
4G,BSNL,Tamil Nadu,-79.28,1,3 Months Plan,58,24.99215632498536,0
4G,BSNL,West Bengal,-76.26,8,Monthly Plan,70,18.196895320467128,0
4G,BSNL,Uttar Pradesh,-104.66,6,Monthly Plan,60,67.04387701289593,1
4G,BSNL,Telangana,-81.05,11,Yearly Plan,64,29.87641179034752,0
4G,BSNL,Tamil Nadu,-72.14,6,Monthly Plan,40,12.709100164347504,0
4G,BSNL,Andhra Pradesh,-72.32,0,Yearly Plan,110,15.66711589483258,0
4G,BSNL,Tamil Nadu,-109.05,5,Yearly Plan,111,77.52049044427068,0
4G,BSNL,Telangana,-116.45,11,Yearly Plan,30,90.43697967624271,1
4G,BSNL,Tamil Nadu,-72.57,14,Yearly Plan,92,14.148491648973138,0
4G,BSNL,Gujarat,-72.16,10,Yearly Plan,10,14.226276400314465,0
4G,BSNL,Madhya Pradesh,-83.84,3,3 Months Plan,3,32.60296467931339,0
4G,BSNL,Tamil Nadu,-118.55,5,3 Months Plan,3,92.94981047943034,1
4G,BSNL,Tamil Nadu,-87.7,9,Monthly Plan,91,42.03157565138969,0
4G,BSNL,Karnataka,-118.39,15,Yearly Plan,15,90.871004023582,1
4G,BSNL,Delhi,-113.0,12,3 Months Plan,49,82.17232543926225,1
4G,BSNL,Andhra Pradesh,-111.21,0,3 Months Plan,108,81.76437443749154,1
4G,BSNL,Maharashtra,-88.66,4,Yearly Plan,85,41.22011696880785,0
4G,BSNL,West Bengal,-102.76,0,3 Months Plan,32,66.96238793202268,0
4G,BSNL,Punjab,-82.95,3,Monthly Plan,50,32.282971418293194,0
4G,BSNL,Maharashtra,-108.53,7,3 Months Plan,83,77.28257064514587,1
4G,BSNL,West Bengal,-76.84,5,3 Months Plan,57,20.65629228975523,0
4G,BSNL,Uttar Pradesh,-75.63,12,Yearly Plan,37,21.034426269487284,0
4G,BSNL,Gujarat,-109.34,9,3 Months Plan,79,77.39709914179225,1
4G,BSNL,Uttar Pradesh,-85.5,0,Monthly Plan,37,36.72471802339005,0
4G,BSNL,Tamil Nadu,-77.15,6,3 Months Plan,30,23.41132619224237,0
4G,BSNL,Andhra Pradesh,-90.72,2,3 Months Plan,113,46.81686007015045,0
4G,BSNL,Telangana,-105.23,10,Yearly Plan,84,70.21558358374187,1
4G,BSNL,West Bengal,-71.5,9,Yearly Plan,32,11.078775217920365,0
4G,BSNL,Delhi,-76.19,13,Monthly Plan,4,19.7219181116873,0
4G,BSNL,Kerala,-104.2,0,Monthly Plan,32,67.18282304589327,0
4G,BSNL,Madhya Pradesh,-83.7,4,Monthly Plan,19,33.79586728355962,0
4G,BSNL,West Bengal,-95.48,9,3 Months Plan,72,54.05333015171062,0
4G,BSNL,Gujarat,-114.31,7,Yearly Plan,59,85.51734273526952,1
4G,BSNL,Maharashtra,-89.78,2,Monthly Plan,99,42.95987258139722,0
4G,BSNL,Tamil Nadu,-100.15,14,3 Months Plan,67,61.32460933651823,1
4G,BSNL,Kerala,-90.14,0,3 Months Plan,2,43.37900399940813,0
4G,BSNL,Madhya Pradesh,-87.44,9,3 Months Plan,25,40.68031778369449,1
4G,BSNL,Delhi,-111.16,14,Yearly Plan,68,83.69045357174993,1
4G,BSNL,Madhya Pradesh,-76.52,1,Monthly Plan,32,21.92708632374752,0
4G,BSNL,Tamil Nadu,-93.81,2,Yearly Plan,79,51.55620666789651,0
4G,BSNL,Punjab,-79.52,12,3 Months Plan,2,25.187184501689536,0
4G,BSNL,Gujarat,-74.75,11,Monthly Plan,66,19.776022416283663,0
4G,BSNL,Delhi,-119.43,7,3 Months Plan,6,93.80539766769591,1
4G,BSNL,Andhra Pradesh,-118.33,2,Yearly Plan,59,92.41131218355666,1
4G,BSNL,Telangana,-88.78,6,Monthly Plan,104,41.02375127410564,1
4G,BSNL,Andhra Pradesh,-87.2,11,Monthly Plan,73,39.7347895392294,0
4G,BSNL,Maharashtra,-117.14,7,3 Months Plan,109,91.95740519172716,1
4G,BSNL,Maharashtra,-80.86,0,Yearly Plan,89,28.196474062448925,0
4G,BSNL,Punjab,-98.35,15,Monthly Plan,119,57.85268992975279,1
4G,BSNL,Maharashtra,-109.49,5,Monthly Plan,49,78.98540016972674,0
4G,BSNL,Madhya Pradesh,-73.75,1,Yearly Plan,106,16.18668347523865,0
4G,BSNL,Punjab,-113.71,7,Monthly Plan,58,88.00613078941869,1
4G,BSNL,Gujarat,-73.37,6,Yearly Plan,39,15.801518513078625,0
4G,BSNL,Bihar,-103.79,14,3 Months Plan,27,68.77662990513439,1
4G,BSNL,Telangana,-90.32,13,Monthly Plan,49,44.25123240019882,0
4G,BSNL,Punjab,-80.42,6,Yearly Plan,57,28.16444609282944,0
4G,BSNL,Maharashtra,-114.51,7,Monthly Plan,117,85.7354820568433,1
4G,BSNL,Punjab,-111.71,1,Monthly Plan,67,81.26285603000461,1
4G,BSNL,Delhi,-118.44,7,Monthly Plan,68,92.78698629335103,1
4G,BSNL,Maharashtra,-110.36,0,3 Months Plan,99,79.91376511919259,0
4G,BSNL,Tamil Nadu,-77.44,9,Yearly Plan,110,20.629666978648643,0
4G,BSNL,Maharashtra,-84.24,8,Monthly Plan,44,37.81187135919256,0
4G,BSNL,Tamil Nadu,-99.9,10,3 Months Plan,33,61.51539040409736,1
4G,BSNL,Madhya Pradesh,-114.3,7,3 Months Plan,108,83.59306035112766,1
4G,BSNL,Tamil Nadu,-114.05,2,Monthly Plan,31,85.88714704290939,0
4G,BSNL,Uttar Pradesh,-99.01,11,3 Months Plan,15,59.529183007753375,1
4G,BSNL,Rajasthan,-81.43,0,Monthly Plan,53,28.704039386063595,0
4G,BSNL,Delhi,-102.14,12,Yearly Plan,51,66.12688168658684,1
4G,BSNL,Kerala,-110.66,3,Monthly Plan,54,81.50283927736258,1
4G,BSNL,Kerala,-98.25,9,3 Months Plan,46,58.75105674071831,1
4G,BSNL,Delhi,-76.67,7,Monthly Plan,118,23.556272829860564,0
4G,BSNL,Delhi,-106.95,13,3 Months Plan,19,72.4428970382373,1
4G,BSNL,Gujarat,-105.7,10,Yearly Plan,68,71.93470504220501,1
4G,BSNL,Maharashtra,-83.64,12,Yearly Plan,53,33.77644047964395,0
4G,BSNL,Kerala,-83.91,0,Monthly Plan,39,35.78559291410976,0
4G,BSNL,Madhya Pradesh,-74.65,0,3 Months Plan,16,15.490575562095303,0
4G,BSNL,Andhra Pradesh,-96.1,3,Yearly Plan,97,56.80561056168174,0
4G,BSNL,Telangana,-95.98,12,Yearly Plan,115,53.12801151322574,0
4G,BSNL,West Bengal,-105.26,9,Yearly Plan,56,70.09232476706075,1
4G,BSNL,Bihar,-117.13,2,Yearly Plan,60,93.65794975425158,0
4G,BSNL,Andhra Pradesh,-78.98,9,Yearly Plan,9,26.53010460039776,0
4G,BSNL,West Bengal,-113.07,4,Yearly Plan,79,86.89892676610775,1
4G,BSNL,Telangana,-118.33,0,3 Months Plan,59,91.08689470708046,1
4G,BSNL,Punjab,-99.9,3,Monthly Plan,61,60.77783183472051,0
4G,BSNL,Uttar Pradesh,-110.22,2,Monthly Plan,98,79.56904969346779,0
4G,BSNL,Rajasthan,-100.04,4,3 Months Plan,53,61.71285020746825,0
4G,BSNL,Kerala,-82.93,6,Yearly Plan,24,32.77672239305624,1
4G,BSNL,Uttar Pradesh,-98.28,8,Yearly Plan,96,59.59961936440854,0
4G,BSNL,Andhra Pradesh,-98.87,3,3 Months Plan,93,57.202038334119706,0
4G,BSNL,Delhi,-70.5,6,3 Months Plan,18,10.876919149984968,0
4G,BSNL,Rajasthan,-70.24,2,3 Months Plan,71,8.424775666009634,0
4G,BSNL,Bihar,-84.82,0,Yearly Plan,20,35.461598892011686,0
4G,BSNL,Telangana,-81.21,0,3 Months Plan,24,27.4644795836555,0
4G,BSNL,Telangana,-116.61,4,3 Months Plan,31,91.59146451899976,0
4G,BSNL,Maharashtra,-115.02,4,Monthly Plan,23,86.84159404318783,1
4G,BSNL,Rajasthan,-102.34,12,Monthly Plan,27,65.61416006588782,1
4G,BSNL,Telangana,-87.39,0,3 Months Plan,24,40.92015894109236,0
4G,BSNL,Telangana,-78.37,3,Yearly Plan,17,23.09625649215742,0
4G,BSNL,Telangana,-88.07,0,3 Months Plan,61,39.95108512354941,0
4G,BSNL,Maharashtra,-87.39,12,3 Months Plan,8,41.11119805161139,0
4G,BSNL,Tamil Nadu,-94.65,0,Monthly Plan,3,51.00627512543228,0
4G,BSNL,Bihar,-84.05,10,3 Months Plan,12,33.94115851912442,0
4G,BSNL,Madhya Pradesh,-107.73,0,Monthly Plan,14,76.43524945251669,0
4G,BSNL,Maharashtra,-117.15,5,3 Months Plan,91,92.0917444528948,0
4G,BSNL,Karnataka,-89.43,12,Yearly Plan,9,44.83137245909321,0
4G,BSNL,Madhya Pradesh,-114.2,7,Monthly Plan,106,85.88966814065651,1
4G,BSNL,Karnataka,-90.38,0,Monthly Plan,66,42.24584227098317,0
4G,BSNL,Bihar,-91.86,9,Monthly Plan,30,49.13838189004603,0
4G,BSNL,Andhra Pradesh,-108.17,10,Monthly Plan,52,77.99857852705642,1
4G,BSNL,Madhya Pradesh,-73.32,6,3 Months Plan,85,13.451039827011297,0
4G,BSNL,Karnataka,-93.9,7,3 Months Plan,117,52.56557553486738,0
4G,BSNL,Madhya Pradesh,-92.38,11,Yearly Plan,24,51.40014077617283,0
4G,BSNL,West Bengal,-72.14,2,Monthly Plan,108,14.713050148727849,0
4G,BSNL,Karnataka,-104.38,8,Monthly Plan,109,69.71179986442633,1
4G,BSNL,Uttar Pradesh,-113.08,1,Monthly Plan,115,82.03434249316348,0
4G,BSNL,West Bengal,-90.94,7,Monthly Plan,84,47.30273716038759,0
4G,BSNL,West Bengal,-119.56,5,Yearly Plan,27,95.32865671178592,1
4G,BSNL,Uttar Pradesh,-70.03,0,3 Months Plan,69,8.062253954401635,0
4G,BSNL,Punjab,-87.07,3,Yearly Plan,119,38.8320521498754,0
4G,BSNL,Telangana,-76.51,0,3 Months Plan,11,21.68780209919333,0
4G,BSNL,Uttar Pradesh,-116.65,4,Yearly Plan,55,89.96453809936946,0
4G,BSNL,Maharashtra,-114.41,5,Yearly Plan,18,85.705870677082,1
4G,BSNL,Tamil Nadu,-78.97,4,3 Months Plan,53,25.69023205086386,0
4G,BSNL,Gujarat,-115.79,0,Monthly Plan,1,88.95860936924112,1
4G,BSNL,Maharashtra,-85.72,1,Monthly Plan,43,36.474821234941416,0
4G,BSNL,Gujarat,-94.79,0,Yearly Plan,36,51.92632144842941,0
4G,BSNL,Karnataka,-102.83,8,3 Months Plan,78,67.55490907701083,1
4G,BSNL,Delhi,-86.89,13,Monthly Plan,12,38.71600472353797,0
4G,BSNL,Bihar,-85.84,9,3 Months Plan,90,40.42611681303067,0
4G,BSNL,Rajasthan,-106.2,11,3 Months Plan,15,72.53230878278416,1
4G,BSNL,Andhra Pradesh,-118.68,8,Monthly Plan,92,93.78548345631192,1
4G,BSNL,Gujarat,-71.97,3,3 Months Plan,106,12.027088284739484,0
4G,BSNL,Madhya Pradesh,-118.31,8,3 Months Plan,40,92.73895468368208,1
4G,BSNL,Gujarat,-95.41,7,Yearly Plan,79,53.71142512916338,0
4G,BSNL,Maharashtra,-77.04,1,3 Months Plan,89,21.38917201649476,0
4G,BSNL,Uttar Pradesh,-73.36,2,Yearly Plan,13,16.689873850861193,0
4G,BSNL,Punjab,-74.25,7,Monthly Plan,110,16.052732294272303,0
4G,BSNL,Rajasthan,-79.04,6,3 Months Plan,95,23.76873929041168,0
4G,BSNL,Delhi,-93.51,11,Yearly Plan,19,47.9871161788468,1
4G,BSNL,Rajasthan,-107.75,0,Yearly Plan,106,72.78843075015219,0
4G,BSNL,Tamil Nadu,-75.29,8,3 Months Plan,80,22.282450003465623,0
4G,BSNL,Telangana,-73.57,0,3 Months Plan,113,15.35162191469557,0
4G,BSNL,Bihar,-89.94,8,Yearly Plan,110,42.75800426153869,1
4G,BSNL,Rajasthan,-112.82,2,Yearly Plan,7,83.64755512563107,0
4G,BSNL,Gujarat,-77.53,3,Yearly Plan,17,22.37145618284797,0
4G,BSNL,Karnataka,-78.9,4,3 Months Plan,59,27.06094533879157,0
4G,BSNL,Bihar,-82.15,0,3 Months Plan,97,30.10265242398173,0
4G,BSNL,Bihar,-97.14,2,Yearly Plan,91,55.3993717084276,1
4G,BSNL,Punjab,-112.9,13,3 Months Plan,55,84.33377910621029,1
4G,BSNL,Madhya Pradesh,-93.8,0,Yearly Plan,38,51.90782182462791,0
4G,BSNL,Punjab,-73.42,0,Yearly Plan,94,19.136431495440657,0
4G,BSNL,Andhra Pradesh,-107.44,1,Monthly Plan,101,75.92868359856607,0
4G,BSNL,Bihar,-101.33,14,Monthly Plan,89,64.14450013674049,1
4G,BSNL,Gujarat,-115.38,0,Monthly Plan,14,85.9241611519518,0
4G,BSNL,Andhra Pradesh,-75.15,8,3 Months Plan,34,20.41555849304921,0
4G,BSNL,Bihar,-103.47,1,3 Months Plan,3,66.89392542717222,1
4G,BSNL,Maharashtra,-70.71,11,Monthly Plan,80,12.793394044115807,0
4G,BSNL,Karnataka,-91.09,10,Yearly Plan,77,44.8968594791201,1
4G,BSNL,Kerala,-109.75,5,Monthly Plan,87,76.79294546521892,1
4G,BSNL,Kerala,-96.06,0,Monthly Plan,30,52.38297993856285,0
4G,BSNL,Uttar Pradesh,-74.43,2,Yearly Plan,78,16.039019700310686,0
4G,BSNL,Kerala,-119.48,3,3 Months Plan,40,96.3203604572293,1
4G,BSNL,Kerala,-85.9,6,Yearly Plan,116,40.2477352116046,0
4G,BSNL,Andhra Pradesh,-85.41,12,3 Months Plan,13,36.38434096301147,0
4G,BSNL,Uttar Pradesh,-79.1,0,3 Months Plan,114,25.34011591824366,0
4G,BSNL,Delhi,-94.03,7,Yearly Plan,35,50.95789466281956,0
4G,BSNL,Telangana,-91.13,0,3 Months Plan,24,46.7339618480389,0
4G,BSNL,Gujarat,-84.89,9,3 Months Plan,49,36.72954216089335,0
4G,BSNL,West Bengal,-84.2,2,Yearly Plan,19,34.15561070297564,0
4G,BSNL,Tamil Nadu,-102.1,12,3 Months Plan,28,66.09591409390711,1
4G,BSNL,Gujarat,-81.64,1,3 Months Plan,5,26.34274553785132,0
4G,BSNL,Tamil Nadu,-83.51,4,Yearly Plan,29,34.710069675671015,0
4G,BSNL,Gujarat,-90.13,0,3 Months Plan,105,43.0571326122358,0
4G,BSNL,Delhi,-98.32,2,3 Months Plan,11,57.2245454389576,0
4G,BSNL,Bihar,-70.95,1,Monthly Plan,20,12.748830037499689,0
4G,BSNL,Rajasthan,-93.03,6,Monthly Plan,17,49.62128240597347,1
4G,BSNL,Uttar Pradesh,-86.76,0,3 Months Plan,61,38.30437972128867,0
4G,BSNL,Karnataka,-103.08,5,Monthly Plan,112,68.35889056401516,0
4G,BSNL,Kerala,-105.32,6,Yearly Plan,90,70.59798439608812,0
4G,BSNL,Kerala,-80.06,7,3 Months Plan,71,24.798148039612567,0
4G,BSNL,Gujarat,-116.09,0,Yearly Plan,116,88.21215778286391,0
4G,BSNL,Andhra Pradesh,-109.31,5,Monthly Plan,94,77.09192495751918,0
4G,BSNL,Kerala,-89.37,12,Yearly Plan,35,44.7494450917013,0
4G,BSNL,Punjab,-99.97,2,Monthly Plan,65,60.62695172269188,0
4G,BSNL,Telangana,-77.79,9,3 Months Plan,62,23.151534708142087,0
4G,BSNL,Tamil Nadu,-109.2,5,Yearly Plan,43,77.25770733804286,0
4G,BSNL,Maharashtra,-96.07,1,3 Months Plan,117,52.49831419436062,0
4G,BSNL,Tamil Nadu,-115.83,3,3 Months Plan,50,89.74393956254364,1
4G,BSNL,Gujarat,-112.15,4,Yearly Plan,40,84.12474970756864,1
4G,BSNL,Delhi,-89.86,0,Monthly Plan,7,41.30266387771016,0
4G,BSNL,Delhi,-91.28,9,3 Months Plan,112,46.58496832368677,0
4G,BSNL,Maharashtra,-102.95,8,3 Months Plan,44,67.76848212270497,0
4G,BSNL,Madhya Pradesh,-117.61,4,Yearly Plan,58,92.52681713426064,0
4G,BSNL,West Bengal,-76.43,8,3 Months Plan,96,19.81423747643378,0
4G,BSNL,Rajasthan,-85.18,7,Monthly Plan,69,35.834813423986745,0
4G,BSNL,Maharashtra,-100.29,6,Monthly Plan,80,61.09705173502883,1
4G,BSNL,Tamil Nadu,-99.52,9,Monthly Plan,1,60.71823268449719,1
4G,BSNL,Rajasthan,-77.39,11,3 Months Plan,112,22.17367252940251,0
4G,BSNL,Andhra Pradesh,-118.88,3,Monthly Plan,82,91.43539565078,0
4G,BSNL,Kerala,-99.7,7,Monthly Plan,50,60.72979149295108,0
4G,BSNL,Maharashtra,-119.73,8,Yearly Plan,100,96.265192357135,1
4G,BSNL,West Bengal,-79.04,7,Yearly Plan,47,25.223960129735666,0
4G,BSNL,Andhra Pradesh,-108.5,1,Monthly Plan,41,77.32471713256578,1
4G,BSNL,Delhi,-95.93,0,Yearly Plan,8,55.42702572555797,0
4G,BSNL,Kerala,-96.98,7,Monthly Plan,119,55.70533354699241,0
4G,BSNL,Karnataka,-85.24,4,Yearly Plan,30,37.832460261877976,0
4G,BSNL,Bihar,-104.33,9,3 Months Plan,116,67.94428459733558,1
4G,BSNL,Madhya Pradesh,-77.82,10,3 Months Plan,47,21.90432059831927,0
4G,BSNL,Kerala,-80.24,13,Monthly Plan,8,25.105012147270585,0
4G,BSNL,Kerala,-86.71,1,Yearly Plan,97,39.585246836438365,0
4G,BSNL,Gujarat,-115.16,7,Monthly Plan,10,86.28970403820583,1
4G,BSNL,Tamil Nadu,-91.53,1,Yearly Plan,20,48.72656129686154,0
4G,BSNL,Gujarat,-87.02,6,3 Months Plan,37,40.11812920661088,0
4G,BSNL,Rajasthan,-80.26,7,Yearly Plan,87,29.31779928538184,0
4G,BSNL,Andhra Pradesh,-118.36,5,3 Months Plan,84,93.02603270091994,1
4G,BSNL,Tamil Nadu,-82.92,4,3 Months Plan,14,30.42014504854012,0
4G,BSNL,Delhi,-85.93,0,Yearly Plan,92,37.56967650599241,0
4G,BSNL,Delhi,-78.06,0,Yearly Plan,114,24.360115353522072,0
4G,BSNL,Andhra Pradesh,-92.17,1,Monthly Plan,33,45.89015093003809,0
4G,BSNL,Bihar,-94.99,3,Yearly Plan,16,51.49493338675151,0
4G,BSNL,Uttar Pradesh,-96.62,3,3 Months Plan,111,55.751109747453256,0
4G,BSNL,Delhi,-93.34,6,Monthly Plan,60,48.16739929554726,0
4G,BSNL,West Bengal,-81.75,0,Yearly Plan,16,28.257535732439408,0
4G,BSNL,Bihar,-108.22,6,3 Months Plan,83,75.13549358866928,1
4G,BSNL,Andhra Pradesh,-99.81,11,Monthly Plan,116,61.92069342760801,1
4G,BSNL,Telangana,-110.5,5,Yearly Plan,86,81.53113887297391,0
4G,BSNL,Punjab,-117.73,15,3 Months Plan,49,93.21033633191968,1
4G,BSNL,Andhra Pradesh,-76.95,10,Yearly Plan,117,23.92404063219999,0
4G,BSNL,West Bengal,-83.87,9,Yearly Plan,51,31.47194364993835,0
4G,BSNL,Telangana,-119.63,0,Yearly Plan,4,97.02914229057068,1
4G,BSNL,Madhya Pradesh,-101.47,7,Yearly Plan,60,64.14232822096544,1
4G,BSNL,Telangana,-95.88,3,Monthly Plan,85,57.229378912556015,0
4G,BSNL,Andhra Pradesh,-115.04,9,3 Months Plan,56,88.4364124485666,1
4G,BSNL,Kerala,-104.91,11,Monthly Plan,68,68.1045944920936,1
4G,BSNL,Gujarat,-93.79,5,Yearly Plan,101,52.816915780809616,0
4G,BSNL,Uttar Pradesh,-105.63,3,Yearly Plan,12,70.01632283286844,1
4G,BSNL,Kerala,-103.11,1,Yearly Plan,104,67.36503825264806,0
4G,BSNL,Madhya Pradesh,-118.4,13,Monthly Plan,12,95.49521590836478,1
4G,BSNL,Telangana,-101.09,11,Yearly Plan,82,64.56942291419485,0
4G,BSNL,Rajasthan,-100.39,2,Monthly Plan,74,61.93064674443264,0
4G,BSNL,Gujarat,-84.56,1,Monthly Plan,70,36.61694868085776,0
4G,BSNL,Uttar Pradesh,-92.68,10,3 Months Plan,93,50.54426220237023,0
4G,BSNL,Tamil Nadu,-103.46,7,3 Months Plan,3,67.8492549572989,1
4G,BSNL,Delhi,-92.69,0,Yearly Plan,101,50.121839395056,0
4G,BSNL,Andhra Pradesh,-84.62,0,Monthly Plan,32,34.96709838439665,0
4G,BSNL,Madhya Pradesh,-98.79,13,3 Months Plan,90,58.394200779745645,0
4G,BSNL,Andhra Pradesh,-99.17,2,Yearly Plan,118,59.71004815241356,0
4G,BSNL,Uttar Pradesh,-117.18,10,Yearly Plan,43,92.15653939280088,1
4G,BSNL,Kerala,-70.65,11,Yearly Plan,107,10.66747180993836,0
4G,BSNL,Kerala,-103.14,7,Monthly Plan,95,67.16493519754138,1
4G,BSNL,Madhya Pradesh,-101.14,10,3 Months Plan,16,63.3870217327024,1
4G,BSNL,Tamil Nadu,-90.37,0,Yearly Plan,2,44.18138178569401,0
4G,BSNL,Karnataka,-75.9,11,Yearly Plan,112,21.92213175814767,0
4G,BSNL,Madhya Pradesh,-112.8,1,3 Months Plan,9,82.36611322485912,1
4G,BSNL,Karnataka,-81.44,8,Yearly Plan,101,30.812218442726103,0
4G,BSNL,Punjab,-73.88,2,Monthly Plan,67,16.05975274620459,0
4G,BSNL,Gujarat,-104.56,6,3 Months Plan,17,68.73585135951558,0
4G,BSNL,Karnataka,-100.9,2,3 Months Plan,2,62.97710695121403,0
4G,BSNL,Madhya Pradesh,-83.93,2,Yearly Plan,48,34.73395338503617,0
4G,BSNL,Punjab,-116.21,8,Monthly Plan,100,89.84389026290498,1
4G,BSNL,Andhra Pradesh,-97.27,7,Yearly Plan,66,57.23197941130118,0
4G,BSNL,Andhra Pradesh,-109.98,0,Yearly Plan,74,79.41150550856095,0
4G,BSNL,Rajasthan,-80.05,7,Yearly Plan,120,28.05530863987909,0
4G,BSNL,Karnataka,-75.55,3,3 Months Plan,46,19.08028337517325,0
4G,BSNL,Delhi,-104.4,14,Monthly Plan,106,69.40701939870841,1
4G,BSNL,Maharashtra,-100.37,9,Monthly Plan,117,61.82431468243814,1
4G,BSNL,Gujarat,-115.71,0,Yearly Plan,66,87.56028799560615,1
4G,BSNL,Tamil Nadu,-93.44,7,Monthly Plan,90,49.72553639467348,1
4G,BSNL,Kerala,-78.42,12,Monthly Plan,114,25.045179978274668,0
4G,BSNL,Rajasthan,-104.35,0,Yearly Plan,63,68.49103631934369,0
4G,BSNL,Karnataka,-85.5,5,Yearly Plan,74,36.73660536553884,0
4G,BSNL,Telangana,-117.74,4,Monthly Plan,86,94.21121016914071,0
4G,BSNL,Gujarat,-81.55,8,Yearly Plan,89,29.617340617724235,0
4G,BSNL,Maharashtra,-72.59,1,3 Months Plan,28,16.218205811214627,0
4G,BSNL,West Bengal,-110.14,0,Monthly Plan,102,79.96569627909201,0
4G,BSNL,Karnataka,-112.23,6,Yearly Plan,25,83.00909133890197,1
4G,BSNL,Andhra Pradesh,-99.75,9,3 Months Plan,77,61.085433473330056,0
4G,BSNL,Kerala,-118.71,0,Yearly Plan,108,93.46283418984024,0
4G,BSNL,West Bengal,-84.77,0,3 Months Plan,74,34.02341989879787,0
4G,BSNL,Rajasthan,-73.15,14,Monthly Plan,1,13.33659908781743,0
4G,BSNL,Rajasthan,-81.01,10,Monthly Plan,77,28.82909157234508,0
4G,BSNL,Karnataka,-91.09,1,Yearly Plan,114,47.76394072215873,0
4G,BSNL,Madhya Pradesh,-77.43,8,Yearly Plan,62,22.56150452978025,0
4G,BSNL,Punjab,-81.33,0,3 Months Plan,80,30.128125697585705,0
4G,BSNL,Delhi,-82.79,10,Monthly Plan,15,31.914396376082216,0
4G,BSNL,Madhya Pradesh,-74.34,8,Yearly Plan,73,17.54712150291544,0
4G,BSNL,Kerala,-114.67,4,Yearly Plan,100,86.02765545986249,0
4G,BSNL,Rajasthan,-78.29,0,Yearly Plan,42,26.169623759691056,0
4G,BSNL,Punjab,-118.96,10,Monthly Plan,87,93.53605078041168,1
4G,BSNL,Karnataka,-93.25,5,3 Months Plan,114,50.84017338766844,1
4G,BSNL,Karnataka,-106.53,13,Monthly Plan,15,71.62241586709813,1
4G,BSNL,Telangana,-97.35,1,Yearly Plan,30,56.75562912555899,0
4G,BSNL,Tamil Nadu,-104.41,6,Monthly Plan,7,69.88592912026533,1
4G,BSNL,Tamil Nadu,-114.64,12,Monthly Plan,26,88.57060244940605,1
4G,BSNL,Delhi,-109.95,0,3 Months Plan,62,75.94733770188006,0
4G,BSNL,Andhra Pradesh,-91.07,0,Yearly Plan,45,46.59510723771063,0
4G,BSNL,Telangana,-85.83,7,Yearly Plan,72,37.032836356694126,0
4G,BSNL,Tamil Nadu,-75.69,2,Monthly Plan,18,19.049045304447134,0
4G,BSNL,Kerala,-105.23,9,Monthly Plan,116,71.46387554904892,1
4G,BSNL,Gujarat,-106.13,3,Yearly Plan,107,70.95768580596817,0
4G,BSNL,Bihar,-73.42,0,Yearly Plan,28,16.91151677296436,0
4G,BSNL,Bihar,-87.13,9,Yearly Plan,114,40.70323334936626,1
4G,BSNL,Bihar,-117.15,0,Yearly Plan,66,91.68941473578452,0
4G,BSNL,Delhi,-111.33,9,Yearly Plan,111,81.03796852791665,1
4G,BSNL,Karnataka,-119.4,7,Monthly Plan,23,92.97467798304102,1
4G,BSNL,Delhi,-74.28,10,3 Months Plan,74,17.10414229057136,0
4G,BSNL,Bihar,-116.61,10,Monthly Plan,52,87.36220749994239,1
4G,BSNL,Telangana,-115.25,11,Yearly Plan,85,87.09569804144654,1
4G,BSNL,Maharashtra,-91.62,6,Yearly Plan,34,47.44750699524288,1
4G,BSNL,Madhya Pradesh,-108.49,9,Yearly Plan,32,75.14455859120903,1
4G,BSNL,Bihar,-74.13,1,Yearly Plan,35,16.672294159415273,0
4G,BSNL,Bihar,-91.0,8,3 Months Plan,53,45.11960907670351,0
4G,BSNL,Gujarat,-98.42,12,Yearly Plan,54,58.12198698183793,0
4G,BSNL,Telangana,-84.83,7,Monthly Plan,2,39.37965337825925,0
4G,BSNL,Kerala,-102.96,0,3 Months Plan,67,65.27701780372036,0
4G,BSNL,Bihar,-108.12,13,Yearly Plan,32,77.27462781840484,1
