Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
5G,Vi,Andhra Pradesh,-118.7,0,Monthly Plan,10,92.23202392596951,1
4G,Vi,Maharashtra,-112.05,8,Monthly Plan,19,80.73432103198775,1
5G,Vi,Uttar Pradesh,-99.35,12,Monthly Plan,116,59.41273154271596,0
5G,Vi,Delhi,-86.94,10,Yearly Plan,53,33.36122424092072,1
5G,Vi,Telangana,-116.26,0,Monthly Plan,37,89.92372360952011,1
4G,Vi,Bihar,-111.78,13,Monthly Plan,61,80.55590851084648,1
4G,Vi,Bihar,-102.21,9,3 Months Plan,113,63.34147192426987,1
4G,Vi,West Bengal,-100.51,10,Yearly Plan,60,63.99020883232144,1
4G,Vi,Madhya Pradesh,-90.88,3,Monthly Plan,18,44.47944233164238,0
5G,Vi,Andhra Pradesh,-76.54,2,Yearly Plan,106,18.156591351001104,0
5G,Vi,Andhra Pradesh,-81.71,2,3 Months Plan,33,24.91234898156889,0
4G,Vi,Gujarat,-119.21,10,Monthly Plan,20,93.87182598077466,1
5G,Vi,Telangana,-75.63,6,3 Months Plan,100,14.499255543439604,0
4G,Vi,Rajasthan,-84.44,15,Monthly Plan,36,33.00550471521176,0
5G,Vi,Tamil Nadu,-100.53,9,3 Months Plan,4,58.66361677458688,0
5G,Vi,Punjab,-101.09,2,Yearly Plan,66,60.61363918505446,0
4G,Vi,Rajasthan,-95.67,7,3 Months Plan,81,57.49723570091113,1
5G,Vi,Madhya Pradesh,-110.01,8,3 Months Plan,108,76.51909209420866,1
5G,Vi,Kerala,-94.01,9,Yearly Plan,59,48.1449929685279,0
5G,Vi,Andhra Pradesh,-71.48,5,Monthly Plan,113,9.783974023124491,0
5G,Vi,Andhra Pradesh,-115.66,5,Monthly Plan,7,89.77888699301147,1
4G,Vi,Andhra Pradesh,-111.12,13,Yearly Plan,26,78.92317656038831,1
5G,Vi,Telangana,-77.98,3,Monthly Plan,7,21.035444934283056,0
5G,Vi,Gujarat,-73.17,0,3 Months Plan,96,9.308808000646184,0
5G,Vi,Punjab,-101.78,11,Yearly Plan,18,64.60096233949565,1
5G,Vi,West Bengal,-86.45,0,Yearly Plan,48,35.85837500229584,0
5G,Vi,Punjab,-112.93,9,3 Months Plan,11,81.34361225855191,1
4G,Vi,Maharashtra,-111.78,10,Monthly Plan,48,81.7661056930849,1
4G,Vi,Delhi,-114.21,11,3 Months Plan,107,84.55693818106657,1
4G,Vi,West Bengal,-89.77,6,3 Months Plan,101,45.79032340934525,0
4G,Vi,Punjab,-115.46,1,Monthly Plan,3,88.2316284605773,1
5G,Vi,Maharashtra,-109.48,4,Yearly Plan,33,76.83387414934938,0
5G,Vi,West Bengal,-108.1,14,Monthly Plan,90,74.0662031722722,1
4G,Vi,Rajasthan,-92.67,4,Yearly Plan,96,46.70409210800068,1
5G,Vi,West Bengal,-105.4,1,3 Months Plan,114,67.03003807730927,0
4G,Vi,Uttar Pradesh,-90.91,5,Monthly Plan,18,44.13732694333448,1
5G,Vi,Rajasthan,-97.21,6,Yearly Plan,81,55.43824668602836,0
5G,Vi,Gujarat,-87.17,0,Monthly Plan,12,36.422599213817705,0
5G,Vi,Gujarat,-100.61,2,Yearly Plan,36,61.06708889648188,0
5G,Vi,Uttar Pradesh,-102.05,9,Monthly Plan,24,61.198194429694375,1
4G,Vi,Andhra Pradesh,-81.9,3,Yearly Plan,110,29.869134591793685,0
5G,Vi,Tamil Nadu,-99.64,8,3 Months Plan,64,60.045440627966784,1
5G,Vi,Bihar,-113.56,3,Monthly Plan,82,83.87768589435585,0
4G,Vi,Maharashtra,-112.47,0,Monthly Plan,110,84.91694495637279,1
5G,Vi,West Bengal,-91.24,0,Monthly Plan,61,44.35354143618416,0
4G,Vi,Andhra Pradesh,-97.93,0,Yearly Plan,108,56.950696942309,0
4G,Vi,Kerala,-70.76,8,3 Months Plan,64,11.714166572720869,0
4G,Vi,West Bengal,-80.4,11,Yearly Plan,29,25.66561394739329,0
5G,Vi,Rajasthan,-107.21,8,3 Months Plan,8,73.4213104970976,1
5G,Vi,Madhya Pradesh,-80.37,6,Yearly Plan,22,24.37169473604966,0
4G,Vi,Rajasthan,-106.8,3,Monthly Plan,24,74.54201435040923,0
4G,Vi,Gujarat,-107.42,0,Monthly Plan,69,74.3568722617015,0
4G,Vi,Maharashtra,-89.45,10,Yearly Plan,95,43.86468462334604,1
5G,Vi,Maharashtra,-92.35,3,Monthly Plan,53,48.11263116905657,0
4G,Vi,Bihar,-73.18,4,Monthly Plan,42,15.959977110753082,0
4G,Vi,Bihar,-79.31,0,Yearly Plan,19,27.29706253268876,0
4G,Vi,Telangana,-85.98,9,3 Months Plan,24,35.63888261148364,0
4G,Vi,Gujarat,-83.45,5,Monthly Plan,18,35.71499432276484,0
4G,Vi,Delhi,-75.42,0,Yearly Plan,65,19.138421667695567,0
5G,Vi,Telangana,-98.55,4,3 Months Plan,50,57.968545129380864,0
5G,Vi,Kerala,-116.07,11,Yearly Plan,26,90.09940830978002,1
5G,Vi,Maharashtra,-90.34,3,Monthly Plan,55,42.89973438103779,1
4G,Vi,Telangana,-108.23,9,Monthly Plan,23,75.71573613610106,1
5G,Vi,Gujarat,-91.6,9,Yearly Plan,62,42.93851176667993,0
5G,Vi,Bihar,-103.0,0,Yearly Plan,83,63.83702154326038,0
4G,Vi,Kerala,-86.41,4,Yearly Plan,45,37.18857847584484,0
5G,Vi,Bihar,-97.02,6,Yearly Plan,46,55.982509558217096,0
4G,Vi,Andhra Pradesh,-105.47,3,Yearly Plan,77,69.99788271469346,1
4G,Vi,Telangana,-119.61,8,3 Months Plan,36,93.15709644164932,1
5G,Vi,Uttar Pradesh,-109.73,11,Monthly Plan,90,76.3591374063543,1
4G,Vi,Gujarat,-118.12,8,3 Months Plan,52,91.971921231254,1
4G,Vi,Rajasthan,-112.96,0,Yearly Plan,105,84.22365088115775,0
4G,Vi,Punjab,-118.15,3,3 Months Plan,119,91.8174974056064,1
5G,Vi,Punjab,-111.79,0,Monthly Plan,88,82.77809015559579,0
5G,Vi,Madhya Pradesh,-76.09,0,Monthly Plan,54,16.930257936540908,0
5G,Vi,Delhi,-87.12,10,3 Months Plan,89,35.18062567494603,0
4G,Vi,Maharashtra,-101.07,3,Monthly Plan,102,62.88630342951363,0
5G,Vi,Bihar,-71.93,11,Yearly Plan,59,9.672612623531766,0
4G,Vi,Tamil Nadu,-111.28,3,Monthly Plan,73,80.44610512448635,1
5G,Vi,Uttar Pradesh,-94.5,2,Monthly Plan,70,50.57060660031697,0
5G,Vi,Andhra Pradesh,-73.84,14,3 Months Plan,66,11.772660263426555,0
5G,Vi,Maharashtra,-118.81,10,3 Months Plan,58,94.66661830081702,1
5G,Vi,Maharashtra,-100.01,2,Monthly Plan,116,57.8270594795512,0
4G,Vi,Maharashtra,-86.3,14,3 Months Plan,77,37.47653887411949,0
4G,Vi,Uttar Pradesh,-88.38,5,Monthly Plan,55,43.03009479239156,0
4G,Vi,Delhi,-118.61,8,Yearly Plan,46,92.05837324628348,1
5G,Vi,Gujarat,-80.3,14,Monthly Plan,9,21.98967099437671,0
5G,Vi,Rajasthan,-72.05,11,Monthly Plan,106,7.213892728802959,0
5G,Vi,Madhya Pradesh,-88.15,3,Monthly Plan,4,36.70649646724501,0
5G,Vi,Madhya Pradesh,-70.17,2,Yearly Plan,110,5.59932379793837,0
4G,Vi,Karnataka,-71.7,6,Yearly Plan,90,12.575624851954126,0
4G,Vi,Tamil Nadu,-113.04,11,Yearly Plan,85,84.41224465106242,1
5G,Vi,Rajasthan,-96.5,3,Yearly Plan,87,53.45466568598795,0
5G,Vi,Kerala,-75.7,2,Yearly Plan,95,16.04298162445784,0
5G,Vi,Delhi,-78.59,12,Yearly Plan,46,19.447455179634552,0
5G,Vi,Madhya Pradesh,-99.68,2,Monthly Plan,56,60.37924476852543,1
4G,Vi,Rajasthan,-119.13,0,Yearly Plan,62,95.53102444872243,1
4G,Vi,Telangana,-77.02,7,3 Months Plan,59,23.41105723059224,0
5G,Vi,Karnataka,-101.08,3,3 Months Plan,110,62.62670573125392,0
4G,Vi,Andhra Pradesh,-103.86,11,Monthly Plan,69,68.07312730683984,1
5G,Vi,Delhi,-101.16,3,Monthly Plan,37,63.94765649643838,0
4G,Vi,Punjab,-75.46,7,Monthly Plan,36,19.558253820050247,0
4G,Vi,Kerala,-116.79,0,3 Months Plan,89,87.95744926451418,1
5G,Vi,Karnataka,-92.36,11,Monthly Plan,8,48.991855741817794,1
5G,Vi,Punjab,-91.78,6,Monthly Plan,32,45.94845088662199,1
5G,Vi,Uttar Pradesh,-72.24,0,Monthly Plan,104,8.156973733518198,0
4G,Vi,Maharashtra,-79.69,1,Monthly Plan,68,26.42319750430085,0
4G,Vi,Kerala,-78.52,3,Monthly Plan,24,27.182006601353063,0
4G,Vi,Andhra Pradesh,-83.7,10,3 Months Plan,107,31.342726186619007,0
5G,Vi,Andhra Pradesh,-76.58,0,Yearly Plan,68,16.49273295774795,0
5G,Vi,Punjab,-119.3,7,3 Months Plan,104,95.32198487436692,1
5G,Vi,Punjab,-119.24,7,3 Months Plan,3,93.80133220212376,1
5G,Vi,Andhra Pradesh,-104.65,4,3 Months Plan,54,67.26607882778691,0
5G,Vi,Gujarat,-76.96,4,Monthly Plan,114,19.817151499933484,0
5G,Vi,Rajasthan,-100.38,9,3 Months Plan,108,59.13268673216072,1
4G,Vi,Kerala,-85.21,8,Yearly Plan,115,34.995732408187884,0
5G,Vi,Madhya Pradesh,-119.03,1,Monthly Plan,63,94.8354791244459,1
4G,Vi,Tamil Nadu,-78.35,0,Monthly Plan,8,25.176031870981387,0
4G,Vi,Uttar Pradesh,-108.57,0,3 Months Plan,41,76.9974869623424,0
5G,Vi,Delhi,-85.05,6,Monthly Plan,69,33.09479222602235,0
4G,Vi,Maharashtra,-81.24,7,Yearly Plan,106,27.870621897402632,0
5G,Vi,Telangana,-91.94,6,Yearly Plan,4,46.59352645724948,1
5G,Vi,Maharashtra,-86.36,6,3 Months Plan,96,37.19210317692757,1
4G,Vi,Maharashtra,-116.97,0,3 Months Plan,88,89.38613415412202,0
4G,Vi,Telangana,-85.1,8,3 Months Plan,118,35.89387821832308,1
5G,Vi,Karnataka,-93.46,13,3 Months Plan,84,45.758450636381575,0
5G,Vi,Gujarat,-70.08,1,Yearly Plan,105,5.320984008589775,0
4G,Vi,Tamil Nadu,-83.14,0,Yearly Plan,68,35.35356555154423,0
5G,Vi,Tamil Nadu,-93.2,0,3 Months Plan,96,47.8257697000908,0
5G,Vi,Bihar,-81.79,0,3 Months Plan,116,29.875528752193222,0
4G,Vi,Madhya Pradesh,-77.06,7,Monthly Plan,92,23.415141277648623,0
5G,Vi,Karnataka,-116.34,0,Yearly Plan,96,89.75828555935558,0
5G,Vi,Telangana,-106.5,6,3 Months Plan,41,71.05988717281515,1
5G,Vi,Bihar,-94.05,0,3 Months Plan,89,49.14223595086648,0
4G,Vi,Telangana,-108.7,0,3 Months Plan,15,76.52208748863912,0
4G,Vi,Delhi,-82.41,7,Monthly Plan,48,31.840126667624126,0
4G,Vi,Andhra Pradesh,-78.54,8,Monthly Plan,71,25.74793213771472,1
5G,Vi,Rajasthan,-109.22,5,3 Months Plan,15,78.10434620315266,1
5G,Vi,Delhi,-108.58,12,Monthly Plan,22,73.32643273269768,1
5G,Vi,Uttar Pradesh,-85.99,8,Monthly Plan,36,33.868479164889905,0
4G,Vi,Punjab,-99.51,11,Monthly Plan,7,63.70715865355935,1
4G,Vi,West Bengal,-104.66,2,Yearly Plan,103,68.95616463465919,0
4G,Vi,Bihar,-94.7,0,Yearly Plan,53,52.58044770523244,0
4G,Vi,Delhi,-107.77,9,3 Months Plan,80,74.81702885945221,1
5G,Vi,Uttar Pradesh,-119.07,13,Monthly Plan,92,96.82327052145504,1
5G,Vi,Telangana,-114.18,4,3 Months Plan,47,86.11267095837836,1
4G,Vi,Delhi,-99.58,0,Yearly Plan,46,59.99229649236027,0
5G,Vi,Madhya Pradesh,-108.65,0,3 Months Plan,38,75.13159638226519,0
4G,Vi,Bihar,-84.67,11,Yearly Plan,18,37.53339936843997,1
4G,Vi,Tamil Nadu,-92.98,2,Monthly Plan,56,49.75136328144791,0
5G,Vi,Kerala,-71.5,9,Yearly Plan,14,9.5792043924175,0
4G,Vi,Tamil Nadu,-94.58,0,Yearly Plan,88,52.23293033989946,0
4G,Vi,West Bengal,-92.72,0,Yearly Plan,10,48.94776894723707,0
5G,Vi,Maharashtra,-106.27,12,Monthly Plan,82,69.35057930508631,1
4G,Vi,Uttar Pradesh,-116.98,14,3 Months Plan,26,90.51052491777982,1
5G,Vi,Maharashtra,-81.69,5,Yearly Plan,6,27.367066913374742,0
5G,Vi,Bihar,-112.75,5,Monthly Plan,74,82.7194211080099,1
4G,Vi,Rajasthan,-88.79,3,3 Months Plan,104,41.88563446027697,0
4G,Vi,Telangana,-72.64,0,3 Months Plan,38,15.666535539634909,0
5G,Vi,West Bengal,-103.01,6,Monthly Plan,107,66.6595328582751,0
5G,Vi,Madhya Pradesh,-82.64,4,Monthly Plan,36,29.67216989523302,0
5G,Vi,Delhi,-72.35,2,Monthly Plan,72,11.043813249677903,0
5G,Vi,Andhra Pradesh,-104.61,5,Monthly Plan,118,69.41174630471264,0
4G,Vi,Madhya Pradesh,-111.47,1,Monthly Plan,14,83.95844665625029,0
5G,Vi,Bihar,-117.5,9,Yearly Plan,49,92.56897068638963,1
5G,Vi,Uttar Pradesh,-112.86,2,Yearly Plan,48,83.10772208725626,0
5G,Vi,West Bengal,-93.51,1,Monthly Plan,46,48.039290042891245,0
4G,Vi,Punjab,-70.28,10,Monthly Plan,8,13.403291265969235,0
5G,Vi,Kerala,-75.77,15,Monthly Plan,79,13.621091751225537,0
4G,Vi,Delhi,-115.78,2,Monthly Plan,106,88.96758220624848,0
5G,Vi,Telangana,-99.83,9,Monthly Plan,42,61.16669998230337,1
5G,Vi,Madhya Pradesh,-71.74,4,Yearly Plan,91,7.217650105869714,0
5G,Vi,Gujarat,-106.17,10,Monthly Plan,20,71.5723106648858,1
5G,Vi,Telangana,-100.18,8,Yearly Plan,39,61.95983959399109,1
5G,Vi,Maharashtra,-85.85,3,Monthly Plan,67,34.46946379373797,0
4G,Vi,Maharashtra,-71.97,7,3 Months Plan,24,16.284387484705583,0
4G,Vi,Madhya Pradesh,-73.53,3,Monthly Plan,120,16.583196492916436,0
5G,Vi,West Bengal,-101.2,3,3 Months Plan,56,60.05685030490948,0
4G,Vi,Rajasthan,-100.16,11,Yearly Plan,38,62.24027175243999,1
5G,Vi,Madhya Pradesh,-101.69,10,Monthly Plan,26,60.9255658403847,1
4G,Vi,Tamil Nadu,-102.72,5,Monthly Plan,64,64.52866824128655,1
5G,Vi,Karnataka,-78.27,10,Monthly Plan,27,19.66728566976876,0
5G,Vi,Kerala,-73.87,1,3 Months Plan,102,11.4273714390292,0
5G,Vi,Gujarat,-84.86,11,3 Months Plan,35,32.20004831494822,0
4G,Vi,Delhi,-74.59,11,3 Months Plan,84,17.33971756214628,1
4G,Vi,Telangana,-70.17,2,Yearly Plan,56,10.777978710983394,0
4G,Vi,Punjab,-88.21,6,Monthly Plan,18,40.22143435883525,0
5G,Vi,West Bengal,-72.19,4,3 Months Plan,91,9.296533390029,0
5G,Vi,Andhra Pradesh,-105.75,0,3 Months Plan,73,71.04714216488037,0
4G,Vi,Kerala,-103.72,4,Yearly Plan,20,68.09088847950773,1
4G,Vi,Kerala,-99.07,13,3 Months Plan,23,58.54518817377045,1
4G,Vi,Tamil Nadu,-71.88,2,3 Months Plan,76,13.883472827660656,0
5G,Vi,Bihar,-79.42,0,3 Months Plan,46,21.71302309571508,0
5G,Vi,Gujarat,-100.36,10,Monthly Plan,9,62.283681367840735,0
4G,Vi,Gujarat,-95.13,3,Yearly Plan,59,53.523783677905314,0
5G,Vi,Bihar,-79.18,12,Yearly Plan,109,23.35965557326083,0
5G,Vi,Rajasthan,-95.49,0,3 Months Plan,5,51.39306836217517,0
4G,Vi,Maharashtra,-74.68,6,Yearly Plan,16,16.691597192201122,0
4G,Vi,West Bengal,-74.65,9,3 Months Plan,45,18.661246514070086,0
4G,Vi,Uttar Pradesh,-113.6,3,3 Months Plan,91,82.84525979377015,1
4G,Vi,West Bengal,-77.32,2,Monthly Plan,9,23.191119491804773,0
4G,Vi,Gujarat,-102.92,2,Monthly Plan,78,65.97997689335303,0
4G,Vi,Rajasthan,-82.64,7,Yearly Plan,12,31.931702104221976,0
5G,Vi,West Bengal,-88.94,11,Monthly Plan,40,39.50390580381933,0
5G,Vi,Andhra Pradesh,-113.52,6,Yearly Plan,82,85.95708486103159,0
5G,Vi,Madhya Pradesh,-90.65,0,3 Months Plan,78,43.5658462479624,0
5G,Vi,Punjab,-93.18,0,3 Months Plan,27,46.729145212344726,0
4G,Vi,Delhi,-110.74,13,3 Months Plan,25,77.3709391647522,1
4G,Vi,Andhra Pradesh,-73.96,11,3 Months Plan,103,17.94183750751254,0
5G,Vi,West Bengal,-88.46,9,Yearly Plan,13,37.69051172626708,1
5G,Vi,Karnataka,-79.53,0,Monthly Plan,69,22.056723523248213,0
4G,Vi,Andhra Pradesh,-111.22,11,3 Months Plan,4,80.1044021795664,1
4G,Vi,Tamil Nadu,-113.2,0,Yearly Plan,108,86.08966825694026,0
4G,Vi,Uttar Pradesh,-90.74,8,3 Months Plan,33,45.96273992792044,0
4G,Vi,Uttar Pradesh,-95.77,5,3 Months Plan,42,52.53890293557709,0
5G,Vi,Punjab,-114.29,0,3 Months Plan,103,85.81334857443883,0
5G,Vi,West Bengal,-114.27,10,Yearly Plan,83,85.34493374767703,1
5G,Vi,Uttar Pradesh,-95.4,1,3 Months Plan,36,51.76325564211764,0
5G,Vi,Karnataka,-92.71,0,Yearly Plan,59,46.57716400638151,0
5G,Vi,West Bengal,-117.74,12,3 Months Plan,84,91.26229637187816,1
4G,Vi,Tamil Nadu,-101.92,7,Yearly Plan,20,63.34387192856678,0
5G,Vi,Tamil Nadu,-79.9,3,Monthly Plan,116,24.83204341576721,0
5G,Vi,Rajasthan,-92.31,0,Yearly Plan,5,44.043973440703546,0
4G,Vi,Tamil Nadu,-86.41,13,3 Months Plan,75,39.64177915423578,0
4G,Vi,Karnataka,-115.67,5,3 Months Plan,42,88.87465906988902,1
4G,Vi,Andhra Pradesh,-91.66,8,Yearly Plan,100,48.04406695663253,0
5G,Vi,Gujarat,-73.13,2,3 Months Plan,16,10.850177792841167,0
5G,Vi,Tamil Nadu,-83.26,0,3 Months Plan,112,30.34269095152015,0
5G,Vi,Gujarat,-106.13,2,Yearly Plan,104,72.5797037633606,0
5G,Vi,Gujarat,-84.07,13,3 Months Plan,91,30.134681561270227,0
4G,Vi,Andhra Pradesh,-88.72,2,3 Months Plan,99,42.79472467719174,0
4G,Vi,Bihar,-112.13,0,3 Months Plan,25,83.01560028182496,0
4G,Vi,Madhya Pradesh,-85.21,12,3 Months Plan,108,36.13920549776607,0
5G,Vi,Andhra Pradesh,-85.09,1,Yearly Plan,33,32.50813137104411,0
4G,Vi,Karnataka,-109.99,11,3 Months Plan,77,79.09312263385443,1
4G,Vi,Maharashtra,-98.82,7,Monthly Plan,97,60.63669526939519,1
4G,Vi,Kerala,-76.55,0,3 Months Plan,26,20.702292079220868,0
4G,Vi,Karnataka,-119.89,6,Yearly Plan,7,96.02184166657662,1
5G,Vi,Delhi,-73.64,7,Monthly Plan,62,10.929479000657803,0
4G,Vi,Tamil Nadu,-94.72,15,Yearly Plan,1,53.24998558382397,0
4G,Vi,Maharashtra,-117.75,11,Monthly Plan,64,89.90142382696209,1
4G,Vi,Delhi,-84.31,2,Yearly Plan,1,35.12033872417953,0
5G,Vi,Gujarat,-86.71,6,Yearly Plan,21,35.20662518512209,0
5G,Vi,Karnataka,-85.41,0,Monthly Plan,107,30.93244718831769,0
4G,Vi,West Bengal,-107.73,0,3 Months Plan,9,74.59363612115615,0
4G,Vi,Tamil Nadu,-117.9,0,3 Months Plan,20,91.2089464443426,0
4G,Vi,West Bengal,-110.25,5,3 Months Plan,52,80.60784684603873,1
5G,Vi,Andhra Pradesh,-75.52,1,Monthly Plan,84,14.589798986954078,0
4G,Vi,West Bengal,-97.18,15,Monthly Plan,103,56.66319720410192,0
5G,Vi,Bihar,-83.51,7,3 Months Plan,105,29.851160148732536,0
5G,Vi,Punjab,-109.71,9,3 Months Plan,45,76.72993225626504,0
4G,Vi,Madhya Pradesh,-87.63,4,Monthly Plan,68,42.3196558513,0
5G,Vi,Punjab,-88.06,1,Monthly Plan,33,40.36242491764832,0
5G,Vi,Madhya Pradesh,-99.28,4,Yearly Plan,50,56.4333030230794,0
4G,Vi,Uttar Pradesh,-96.5,0,3 Months Plan,3,55.48136891545041,0
5G,Vi,West Bengal,-86.3,8,3 Months Plan,34,34.50954872115605,0
4G,Vi,Punjab,-77.24,14,Yearly Plan,95,21.937645100181456,0
5G,Vi,Madhya Pradesh,-82.46,13,Yearly Plan,20,29.58633310870275,0
4G,Vi,Bihar,-73.16,0,Yearly Plan,80,15.70867906610544,0
4G,Vi,Tamil Nadu,-74.55,0,Monthly Plan,33,17.256881154064306,0
5G,Vi,Rajasthan,-95.91,7,Monthly Plan,41,54.40474541548112,1
5G,Vi,Kerala,-99.39,2,Yearly Plan,69,57.899176696523,0
5G,Vi,Gujarat,-118.78,12,3 Months Plan,105,91.1478472674542,1
4G,Vi,West Bengal,-110.09,7,3 Months Plan,26,78.76796669006475,1
5G,Vi,Rajasthan,-87.96,5,Yearly Plan,112,39.25196249322703,0
5G,Vi,Rajasthan,-104.44,8,3 Months Plan,32,65.27859022958539,1
4G,Vi,Gujarat,-80.16,2,3 Months Plan,52,30.277736456346165,0
4G,Vi,Punjab,-100.37,11,3 Months Plan,22,60.85510041874582,1
4G,Vi,Gujarat,-94.2,10,Yearly Plan,53,50.82836354691079,0
5G,Vi,Telangana,-100.11,5,3 Months Plan,37,59.75542759780576,0
4G,Vi,Maharashtra,-105.87,6,3 Months Plan,23,71.37093240814286,1
4G,Vi,Gujarat,-71.93,4,Yearly Plan,36,13.537517094516256,0
4G,Vi,Karnataka,-95.68,6,Yearly Plan,84,55.34869200662192,0
4G,Vi,Andhra Pradesh,-87.62,2,3 Months Plan,57,41.79506503649102,0
4G,Vi,Tamil Nadu,-108.92,1,Monthly Plan,48,79.26441355002267,0
5G,Vi,Rajasthan,-78.42,4,Yearly Plan,27,20.390689238148784,0
5G,Vi,Madhya Pradesh,-117.11,7,Monthly Plan,47,88.7591941551306,1
5G,Vi,Bihar,-117.63,6,3 Months Plan,67,92.20824373897626,1
4G,Vi,Andhra Pradesh,-86.35,12,Yearly Plan,71,35.4067353750188,0
5G,Vi,Delhi,-91.74,5,3 Months Plan,104,44.98592159469224,0
4G,Vi,Kerala,-76.26,14,Monthly Plan,18,23.16048828399665,0
5G,Vi,Madhya Pradesh,-110.49,10,Monthly Plan,11,79.81105895484525,1
5G,Vi,Karnataka,-73.46,9,3 Months Plan,103,12.014474707884018,0
4G,Vi,Telangana,-94.51,11,3 Months Plan,52,51.21220312297405,0
5G,Vi,Karnataka,-89.15,5,Monthly Plan,60,37.20045671908896,0
5G,Vi,Delhi,-94.61,0,Yearly Plan,83,49.316429955175664,0
4G,Vi,Maharashtra,-108.26,1,Monthly Plan,114,77.82301389363464,1
4G,Vi,Rajasthan,-70.92,10,Monthly Plan,105,12.469967949022015,0
5G,Vi,Maharashtra,-114.6,9,3 Months Plan,56,84.60430235681721,1
4G,Vi,Kerala,-90.12,9,3 Months Plan,70,45.86332565057312,0
4G,Vi,Gujarat,-103.66,0,Yearly Plan,33,70.36761947434711,0
5G,Vi,Tamil Nadu,-83.13,7,Yearly Plan,38,29.96257265771393,0
4G,Vi,Telangana,-76.32,0,Yearly Plan,70,20.999836269182133,0
5G,Vi,West Bengal,-91.5,11,3 Months Plan,66,43.35022262256996,0
5G,Vi,Kerala,-91.87,1,Monthly Plan,87,44.79923935945481,0
4G,Vi,Rajasthan,-98.64,4,Monthly Plan,9,59.997742425071166,1
5G,Vi,Andhra Pradesh,-90.73,5,Monthly Plan,69,41.97837872642942,0
4G,Vi,Bihar,-82.36,14,3 Months Plan,73,32.897406691929234,0
4G,Vi,Kerala,-113.72,1,3 Months Plan,67,85.78752349093371,0
5G,Vi,Rajasthan,-79.81,12,Monthly Plan,17,26.80227467467909,0
5G,Vi,West Bengal,-79.7,10,3 Months Plan,4,19.632888645053747,1
5G,Vi,Bihar,-73.88,13,Monthly Plan,18,12.230436253104378,0
5G,Vi,Kerala,-83.86,8,Yearly Plan,37,33.05249897314606,1
4G,Vi,Maharashtra,-88.61,0,Monthly Plan,102,44.090562638474985,0
4G,Vi,Rajasthan,-80.96,6,3 Months Plan,84,26.61887932562613,0
5G,Vi,Uttar Pradesh,-73.29,6,Yearly Plan,99,10.666509250891522,0
4G,Vi,Delhi,-90.19,0,Yearly Plan,40,44.90707848750057,0
5G,Vi,Kerala,-97.99,2,Yearly Plan,61,54.28329169280745,0
5G,Vi,West Bengal,-86.45,10,3 Months Plan,59,34.886624938298574,0
5G,Vi,Andhra Pradesh,-106.75,4,Yearly Plan,24,71.1075730978886,0
4G,Vi,Maharashtra,-91.12,9,Monthly Plan,42,46.85801677591315,1
4G,Vi,Tamil Nadu,-97.45,0,Yearly Plan,53,54.617157807430125,0
5G,Vi,Karnataka,-76.06,13,3 Months Plan,29,16.20903059694108,0
4G,Vi,Uttar Pradesh,-100.41,2,Monthly Plan,20,62.713649762276425,1
5G,Vi,Rajasthan,-84.09,2,Monthly Plan,101,30.11824155096837,0
4G,Vi,Gujarat,-109.48,1,3 Months Plan,61,77.82435894736054,0
4G,Vi,Maharashtra,-81.57,4,Monthly Plan,61,30.73045014346858,0
4G,Vi,West Bengal,-71.43,1,3 Months Plan,21,16.330942300379455,0
5G,Vi,Telangana,-107.84,11,Yearly Plan,69,73.73021659754193,1
5G,Vi,Bihar,-82.73,7,Monthly Plan,107,27.0717977934112,0
4G,Vi,Karnataka,-70.42,7,Monthly Plan,46,12.627122557529235,0
5G,Vi,Delhi,-113.88,12,Yearly Plan,113,82.77769385379464,1
4G,Vi,Andhra Pradesh,-105.36,1,Yearly Plan,66,69.58750260821704,1
5G,Vi,Gujarat,-76.28,5,3 Months Plan,116,16.85253503387618,0
5G,Vi,Bihar,-119.43,5,Monthly Plan,5,94.20885646939972,1
5G,Vi,Bihar,-82.08,1,Monthly Plan,65,25.10504499360816,0
4G,Vi,Maharashtra,-76.1,0,Yearly Plan,10,19.803968185587195,0
4G,Vi,Andhra Pradesh,-101.42,3,3 Months Plan,120,61.98764697149193,0
5G,Vi,Uttar Pradesh,-99.95,11,3 Months Plan,54,59.10436442979569,0
4G,Vi,Telangana,-75.14,2,Yearly Plan,80,17.127616990486704,0
4G,Vi,Kerala,-114.51,7,Monthly Plan,65,86.40749395380581,1
5G,Vi,West Bengal,-71.25,1,Yearly Plan,61,5.064469266382467,0
5G,Vi,Karnataka,-119.9,1,Yearly Plan,110,94.6379106156498,0
5G,Vi,West Bengal,-95.96,13,3 Months Plan,4,52.21659308693485,0
4G,Vi,West Bengal,-118.15,10,3 Months Plan,114,93.45803557750736,1
4G,Vi,Uttar Pradesh,-113.66,6,Yearly Plan,96,86.73181124581461,1
5G,Vi,West Bengal,-92.37,11,3 Months Plan,12,46.95001937893647,1
4G,Vi,Madhya Pradesh,-88.32,0,3 Months Plan,42,42.95693135255744,0
4G,Vi,Kerala,-104.51,3,3 Months Plan,11,70.03264866875121,1
5G,Vi,Rajasthan,-105.23,5,3 Months Plan,104,68.59953509147358,0
