Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
5G,Jio,Tamil Nadu,-118.49,8,Monthly Plan,111,91.52437347523976,1
4G,Jio,Tamil Nadu,-115.2,4,Monthly Plan,80,89.08758494110668,1
5G,Jio,Madhya Pradesh,-117.06,12,Yearly Plan,96,90.4336944193174,1
4G,Jio,Kerala,-97.12,9,Yearly Plan,31,56.37988314636401,1
4G,Jio,West Bengal,-71.01,0,3 Months Plan,26,11.150557110970876,0
5G,Jio,Tamil Nadu,-84.23,4,Monthly Plan,75,30.780702681775864,0
5G,Jio,Karnataka,-74.36,3,3 Months Plan,59,15.240743240000002,0
5G,Jio,Rajasthan,-78.79,1,Yearly Plan,108,20.88741707686501,0
5G,Jio,Gujarat,-84.27,6,Yearly Plan,89,31.57212253999621,0
4G,Jio,Madhya Pradesh,-99.24,12,Yearly Plan,113,59.06781645725508,1
5G,Jio,West Bengal,-81.95,4,Monthly Plan,9,29.34992080230938,0
5G,Jio,Tamil Nadu,-91.69,4,Monthly Plan,117,44.79271003919333,0
4G,Jio,Telangana,-100.72,1,3 Months Plan,116,63.52613253953786,0
5G,Jio,Kerala,-72.9,3,3 Months Plan,29,8.178433686005254,0
4G,Jio,Karnataka,-70.31,7,Yearly Plan,108,12.76090591770624,0
4G,Jio,West Bengal,-76.61,0,Yearly Plan,37,24.488184812017803,0
4G,Jio,Uttar Pradesh,-81.39,1,Monthly Plan,65,29.15362902059895,0
5G,Jio,Kerala,-117.87,10,Monthly Plan,18,92.48426215774884,1
5G,Jio,Telangana,-79.3,0,Yearly Plan,30,23.99107981469488,0
4G,Jio,Gujarat,-100.79,2,Yearly Plan,12,63.2415519841238,0
4G,Jio,West Bengal,-78.56,0,Monthly Plan,10,24.900614508192792,0
4G,Jio,Kerala,-101.46,12,3 Months Plan,63,65.48433811080781,1
5G,Jio,Rajasthan,-102.59,0,Monthly Plan,81,62.56913969884093,0
5G,Jio,Delhi,-108.94,11,Yearly Plan,117,76.87453329791929,1
5G,Jio,Madhya Pradesh,-73.47,5,Yearly Plan,1,10.811016183043945,0
4G,Jio,Gujarat,-72.83,0,Yearly Plan,79,14.556686567344071,0
4G,Jio,Rajasthan,-100.16,8,Yearly Plan,35,59.924689287462215,1
5G,Jio,Gujarat,-107.03,0,Yearly Plan,38,72.59057167547644,0
4G,Jio,Uttar Pradesh,-83.05,11,Yearly Plan,101,35.05373335530565,0
5G,Jio,Kerala,-82.7,13,Yearly Plan,1,27.63040247543032,0
4G,Jio,Bihar,-88.4,0,Monthly Plan,10,42.007373968081815,0
5G,Jio,Rajasthan,-95.26,0,Monthly Plan,9,51.7203659551239,0
4G,Jio,Kerala,-99.13,7,Yearly Plan,110,58.62510846859277,0
4G,Jio,Rajasthan,-112.26,9,3 Months Plan,96,82.40775520561009,1
4G,Jio,Delhi,-88.58,8,3 Months Plan,80,43.17552345030373,0
5G,Jio,Maharashtra,-113.23,9,3 Months Plan,46,85.0796063043885,1
5G,Jio,Andhra Pradesh,-87.16,1,Yearly Plan,110,36.6580944438827,0
5G,Jio,West Bengal,-70.7,0,Monthly Plan,109,5.884527509662001,0
5G,Jio,Andhra Pradesh,-111.0,0,3 Months Plan,52,81.08318212964261,1
5G,Jio,Uttar Pradesh,-78.24,2,Yearly Plan,106,19.41415503384335,0
4G,Jio,Rajasthan,-71.27,4,3 Months Plan,99,13.342406094281886,0
5G,Jio,Delhi,-72.03,8,Yearly Plan,70,10.990592800834497,0
4G,Jio,Andhra Pradesh,-112.01,8,Yearly Plan,1,82.79970392488984,1
4G,Jio,Tamil Nadu,-118.56,11,Monthly Plan,37,93.24238342844396,1
4G,Jio,Madhya Pradesh,-71.44,2,Yearly Plan,14,13.655254987126364,0
4G,Jio,Punjab,-109.32,10,3 Months Plan,89,80.46846894180852,1
4G,Jio,Telangana,-98.24,3,3 Months Plan,81,58.98245973668118,0
5G,Jio,Delhi,-111.8,5,3 Months Plan,71,81.85724973524839,0
4G,Jio,Telangana,-111.2,15,Monthly Plan,29,82.49132541238534,1
5G,Jio,Punjab,-85.37,1,Yearly Plan,76,34.499229719382605,0
5G,Jio,Bihar,-104.42,10,3 Months Plan,93,68.15207274112069,1
4G,Jio,Telangana,-96.23,7,Yearly Plan,81,56.78521555114133,1
4G,Jio,Andhra Pradesh,-113.45,4,3 Months Plan,10,85.13624363209725,1
4G,Jio,Punjab,-71.88,8,Monthly Plan,21,15.171028759924846,0
5G,Jio,Bihar,-104.37,12,Yearly Plan,9,66.51826699343582,1
4G,Jio,Uttar Pradesh,-105.45,0,Monthly Plan,81,70.60532642478015,0
5G,Jio,Telangana,-87.25,4,3 Months Plan,120,36.815180766890414,0
5G,Jio,West Bengal,-76.23,0,Yearly Plan,25,17.17423156544199,0
4G,Jio,West Bengal,-78.95,13,Yearly Plan,82,27.67174976046935,0
4G,Jio,Madhya Pradesh,-109.53,2,Yearly Plan,87,77.7589482615184,0
5G,Jio,Rajasthan,-109.29,8,Yearly Plan,30,76.3779059779203,1
5G,Jio,Madhya Pradesh,-91.91,4,3 Months Plan,81,46.51171876446008,0
4G,Jio,Telangana,-73.77,0,Yearly Plan,78,17.47684055077373,0
4G,Jio,West Bengal,-115.77,0,Yearly Plan,98,87.61736288361818,0
4G,Jio,Andhra Pradesh,-89.43,11,3 Months Plan,55,46.293886786916985,1
5G,Jio,West Bengal,-72.48,1,Yearly Plan,107,9.533406397191476,0
5G,Jio,Madhya Pradesh,-109.29,11,Yearly Plan,71,74.96409597075927,1
5G,Jio,Andhra Pradesh,-92.68,5,Monthly Plan,70,44.37214749130033,0
5G,Jio,Karnataka,-78.59,13,3 Months Plan,25,21.972036657893533,0
4G,Jio,Delhi,-103.57,0,3 Months Plan,86,67.28362327951992,0
4G,Jio,Madhya Pradesh,-84.05,2,Yearly Plan,44,35.975000563858,0
5G,Jio,Telangana,-84.96,0,Yearly Plan,79,33.24310976057624,0
5G,Jio,Karnataka,-78.35,13,Yearly Plan,41,19.62880535018306,0
5G,Jio,Andhra Pradesh,-72.78,4,3 Months Plan,44,10.672631351080195,0
5G,Jio,Punjab,-83.79,2,Yearly Plan,2,33.857055715075404,0
4G,Jio,Karnataka,-103.06,9,3 Months Plan,49,68.58307080451691,1
4G,Jio,Delhi,-108.2,9,Yearly Plan,83,74.26167538249476,1
5G,Jio,Kerala,-84.55,4,Yearly Plan,43,33.35212481925792,0
4G,Jio,Punjab,-108.28,6,Yearly Plan,36,78.10596772481206,1
4G,Jio,Madhya Pradesh,-112.29,8,3 Months Plan,29,83.25888393595775,1
4G,Jio,Tamil Nadu,-70.14,3,Yearly Plan,3,8.348762469515867,0
4G,Jio,Kerala,-109.02,0,3 Months Plan,74,75.56958203136645,0
4G,Jio,Delhi,-94.54,6,Yearly Plan,98,49.36148502643714,0
5G,Jio,Madhya Pradesh,-80.85,2,Monthly Plan,5,24.78893502722839,0
4G,Jio,Andhra Pradesh,-99.66,0,Monthly Plan,41,63.89785666198159,0
4G,Jio,Telangana,-88.56,11,3 Months Plan,46,41.73969620595781,0
5G,Jio,Gujarat,-76.67,0,3 Months Plan,50,18.06896425478022,0
4G,Jio,Karnataka,-83.89,6,Yearly Plan,32,34.72798335924347,0
4G,Jio,Uttar Pradesh,-86.18,5,Yearly Plan,15,39.070591467546286,0
5G,Jio,Uttar Pradesh,-113.89,9,Yearly Plan,26,83.98947080764232,1
4G,Jio,Andhra Pradesh,-72.8,8,3 Months Plan,108,15.388400171074068,0
4G,Jio,Madhya Pradesh,-87.07,4,3 Months Plan,101,40.97299428992133,0
5G,Jio,Gujarat,-79.99,10,3 Months Plan,29,23.85450937656402,0
5G,Jio,Karnataka,-98.12,4,Monthly Plan,101,55.3537383408369,0
5G,Jio,Rajasthan,-76.62,12,Monthly Plan,90,15.246790376410962,1
5G,Jio,Uttar Pradesh,-88.99,9,Monthly Plan,72,41.22716487093426,0
4G,Jio,Karnataka,-105.39,11,3 Months Plan,54,69.58328285022814,1
5G,Jio,Tamil Nadu,-106.45,5,Monthly Plan,119,71.40349866456677,1
5G,Jio,Madhya Pradesh,-115.75,0,Yearly Plan,4,90.05713054602299,0
4G,Jio,Gujarat,-109.19,4,Monthly Plan,9,79.49070668696898,1
5G,Jio,Delhi,-93.08,1,Yearly Plan,66,49.35442988823643,0
4G,Jio,Tamil Nadu,-82.7,11,Monthly Plan,19,30.53224369627362,1
4G,Jio,Maharashtra,-70.78,5,Monthly Plan,31,12.16339650645883,0
5G,Jio,Bihar,-108.66,7,Yearly Plan,107,74.68826146256234,1
4G,Jio,Punjab,-78.79,7,Monthly Plan,19,23.52968017269609,0
4G,Jio,Telangana,-104.23,13,Monthly Plan,55,66.84563277903437,1
4G,Jio,Karnataka,-71.53,6,3 Months Plan,7,13.182883236786507,0
5G,Jio,Bihar,-97.79,10,Monthly Plan,95,55.59709997689798,1
5G,Jio,Punjab,-108.7,6,Monthly Plan,63,76.79736065200348,1
5G,Jio,Maharashtra,-93.88,5,3 Months Plan,44,47.99766767351939,0
4G,Jio,Delhi,-100.92,3,3 Months Plan,6,62.92100044524032,1
4G,Jio,Tamil Nadu,-87.73,2,Monthly Plan,37,42.022857764503584,0
4G,Jio,Uttar Pradesh,-113.85,11,Yearly Plan,8,85.5073680524952,1
5G,Jio,Telangana,-106.28,0,Yearly Plan,55,70.88700893606233,0
5G,Jio,Andhra Pradesh,-109.2,10,3 Months Plan,108,75.2574005071159,1
4G,Jio,Maharashtra,-92.86,0,Yearly Plan,94,48.206023076927934,0
4G,Jio,Tamil Nadu,-101.08,6,3 Months Plan,34,65.96214775485004,0
5G,Jio,Kerala,-95.32,11,3 Months Plan,64,52.38015796978787,0
4G,Jio,Karnataka,-97.6,5,Yearly Plan,74,58.03510088666049,1
4G,Jio,Tamil Nadu,-118.81,4,Monthly Plan,78,95.00658230805227,1
4G,Jio,Tamil Nadu,-77.08,4,3 Months Plan,47,24.28164159835906,0
5G,Jio,Gujarat,-97.59,12,Yearly Plan,59,52.36993710329224,0
4G,Jio,Punjab,-106.35,0,Yearly Plan,99,70.94049655294651,0
5G,Jio,Punjab,-114.44,5,Yearly Plan,33,88.72142190510141,1
5G,Jio,Gujarat,-82.23,9,Yearly Plan,7,28.381724996917544,1
4G,Jio,Andhra Pradesh,-107.46,1,Yearly Plan,117,74.31648117005895,0
4G,Jio,Kerala,-105.43,2,Monthly Plan,117,71.4461911780095,0
5G,Jio,Gujarat,-96.35,5,Monthly Plan,61,55.3175351040583,0
4G,Jio,Gujarat,-78.09,4,Monthly Plan,8,25.59798104624346,0
4G,Jio,Uttar Pradesh,-113.63,0,Yearly Plan,57,85.35690073580263,0
5G,Jio,Gujarat,-113.57,3,Yearly Plan,77,84.01381785961348,1
5G,Jio,Telangana,-86.65,0,3 Months Plan,14,34.04056225699816,0
5G,Jio,Kerala,-102.77,6,Yearly Plan,4,65.10053540344182,0
5G,Jio,Uttar Pradesh,-97.98,0,Monthly Plan,53,53.27358935480226,0
4G,Jio,Andhra Pradesh,-112.79,7,Monthly Plan,106,84.36137372440787,1
5G,Jio,Rajasthan,-111.47,14,Yearly Plan,2,78.80078958690984,1
5G,Jio,Karnataka,-90.24,11,3 Months Plan,103,39.32718279085368,1
4G,Jio,West Bengal,-110.06,9,Yearly Plan,36,78.26926011786911,1
5G,Jio,Bihar,-104.03,0,Yearly Plan,108,67.98132450234198,0
5G,Jio,Madhya Pradesh,-70.86,13,Yearly Plan,7,5.731983023679272,0
5G,Jio,West Bengal,-116.54,14,Yearly Plan,118,91.1880445497594,1
5G,Jio,Delhi,-93.44,6,Yearly Plan,81,46.4421371283996,0
5G,Jio,West Bengal,-76.77,7,Yearly Plan,61,16.562064147939083,0
5G,Jio,Tamil Nadu,-81.7,6,Yearly Plan,102,25.85801596284389,0
4G,Jio,Delhi,-109.67,10,Yearly Plan,61,78.2231225190965,1
5G,Jio,Delhi,-94.43,0,3 Months Plan,109,48.75671633786387,0
4G,Jio,Andhra Pradesh,-70.5,0,Yearly Plan,33,10.067459859662984,0
5G,Jio,Kerala,-94.47,2,Monthly Plan,115,50.838265679406135,0
5G,Jio,Delhi,-115.08,3,Yearly Plan,116,86.84260890102085,0
4G,Jio,Maharashtra,-75.4,0,3 Months Plan,13,18.425389295207435,0
4G,Jio,Maharashtra,-103.65,11,Yearly Plan,84,66.59160919129823,1
5G,Jio,Delhi,-114.67,0,Yearly Plan,68,83.77733150770264,0
5G,Jio,Gujarat,-110.46,4,Yearly Plan,24,79.42641267973192,1
4G,Jio,Gujarat,-73.92,3,3 Months Plan,41,15.540852328397753,0
4G,Jio,Andhra Pradesh,-81.62,10,Monthly Plan,74,32.36306630745789,0
5G,Jio,Delhi,-103.44,5,Monthly Plan,26,67.88872997284349,1
4G,Jio,Rajasthan,-107.19,0,3 Months Plan,2,76.91056261254997,1
5G,Jio,Gujarat,-91.75,11,Yearly Plan,79,46.908359326180445,1
5G,Jio,Kerala,-92.36,0,3 Months Plan,106,47.80631458028622,0
5G,Jio,Delhi,-74.43,10,Yearly Plan,106,12.563090868010212,0
5G,Jio,Uttar Pradesh,-101.3,11,Yearly Plan,46,62.11090215118647,1
4G,Jio,Rajasthan,-72.7,5,Monthly Plan,4,16.39364617443058,0
5G,Jio,Punjab,-77.03,6,Monthly Plan,22,18.93671487328,0
5G,Jio,Punjab,-111.72,10,Yearly Plan,87,80.7039445747489,1
4G,Jio,Telangana,-116.02,11,Monthly Plan,76,90.19749186727933,1
4G,Jio,Rajasthan,-92.66,11,Yearly Plan,30,49.44482932367828,0
5G,Jio,Kerala,-107.27,8,Monthly Plan,9,73.55915330268036,1
4G,Jio,Telangana,-98.7,12,3 Months Plan,8,58.61473681987944,1
4G,Jio,Maharashtra,-109.24,3,3 Months Plan,95,75.4762539105106,0
4G,Jio,Punjab,-87.91,10,Yearly Plan,91,41.19685765354832,0
5G,Jio,Delhi,-116.37,0,3 Months Plan,27,88.16252203868997,1
5G,Jio,Maharashtra,-118.45,5,3 Months Plan,100,92.88547098063466,1
5G,Jio,Bihar,-82.63,0,Monthly Plan,5,29.97093930323709,0
5G,Jio,Punjab,-103.56,6,3 Months Plan,33,66.46605739515162,0
4G,Jio,Tamil Nadu,-77.93,3,Yearly Plan,116,24.776886494147305,0
4G,Jio,West Bengal,-96.83,1,Yearly Plan,61,52.8033006013615,0
5G,Jio,West Bengal,-100.61,1,3 Months Plan,113,59.10962249617461,0
4G,Jio,Telangana,-77.26,9,Yearly Plan,97,21.069641735720023,0
5G,Jio,Rajasthan,-114.67,11,Yearly Plan,59,87.19437801173639,1
5G,Jio,West Bengal,-109.8,0,3 Months Plan,115,78.20294657739738,0
5G,Jio,Tamil Nadu,-86.87,4,Yearly Plan,99,37.72133870891949,0
5G,Jio,Karnataka,-92.11,0,Yearly Plan,13,45.03833293364088,0
5G,Jio,Punjab,-83.14,7,Yearly Plan,96,28.328591988726725,0
4G,Jio,Tamil Nadu,-90.13,12,3 Months Plan,74,45.34622232566057,0
5G,Jio,Karnataka,-82.27,6,Monthly Plan,88,25.389849494422474,0
4G,Jio,Madhya Pradesh,-90.47,9,Monthly Plan,82,45.86968900551833,0
4G,Jio,Telangana,-106.98,10,Yearly Plan,49,74.14399760896328,1
5G,Jio,Rajasthan,-106.03,3,3 Months Plan,48,73.2291756629371,1
5G,Jio,Gujarat,-99.64,4,Yearly Plan,58,58.39155163721768,1
5G,Jio,Maharashtra,-100.1,4,3 Months Plan,113,59.705255253154135,0
5G,Jio,Rajasthan,-87.01,12,Yearly Plan,83,34.7471156465043,1
4G,Jio,Delhi,-108.12,0,3 Months Plan,33,77.93636566312895,0
4G,Jio,Bihar,-90.19,15,Yearly Plan,28,44.983836844023394,0
4G,Jio,Maharashtra,-91.54,5,3 Months Plan,3,47.73641876398103,0
4G,Jio,Punjab,-110.63,7,Yearly Plan,112,79.84390439373458,0
4G,Jio,Kerala,-72.6,9,Yearly Plan,119,13.59940319015212,0
4G,Jio,Kerala,-103.93,4,Yearly Plan,88,68.44676032642586,1
4G,Jio,Madhya Pradesh,-95.91,0,Yearly Plan,93,54.07186648508143,0
5G,Jio,Punjab,-96.09,5,3 Months Plan,64,51.99339710407467,0
4G,Jio,Madhya Pradesh,-78.42,3,3 Months Plan,7,24.05197408878365,0
5G,Jio,Andhra Pradesh,-74.07,0,Yearly Plan,116,12.677483243836708,0
4G,Jio,Maharashtra,-78.37,0,Monthly Plan,17,26.58128201565822,0
4G,Jio,Madhya Pradesh,-92.37,7,Monthly Plan,78,50.00700148357004,1
5G,Jio,Bihar,-104.52,0,3 Months Plan,60,69.91612192696451,0
4G,Jio,Kerala,-99.68,15,3 Months Plan,46,59.91667840072484,1
5G,Jio,Delhi,-111.71,9,Monthly Plan,80,81.71182856969877,1
5G,Jio,Karnataka,-107.8,5,3 Months Plan,30,75.07157239792494,1
5G,Jio,Uttar Pradesh,-81.87,13,3 Months Plan,102,30.22776285339074,0
4G,Jio,Delhi,-118.16,2,Yearly Plan,99,91.75007510271988,1
4G,Jio,Madhya Pradesh,-90.23,9,3 Months Plan,92,44.29268598973092,0
5G,Jio,Rajasthan,-94.18,4,Yearly Plan,112,49.487756063756734,0
4G,Jio,Tamil Nadu,-79.25,0,3 Months Plan,42,25.484918677654733,0
5G,Jio,Punjab,-103.9,11,Yearly Plan,117,64.77437639853429,1
5G,Jio,Andhra Pradesh,-108.99,1,Monthly Plan,29,78.13672396691737,0
4G,Jio,West Bengal,-111.79,8,Monthly Plan,91,80.7043652469932,1
5G,Jio,Kerala,-73.37,6,Monthly Plan,68,9.573941098925973,0
5G,Jio,Andhra Pradesh,-115.57,3,Yearly Plan,45,88.4329074996434,1
4G,Jio,Kerala,-100.04,4,3 Months Plan,39,59.679197460222674,1
5G,Jio,Kerala,-108.61,3,Monthly Plan,117,77.74083788906032,0
5G,Jio,Telangana,-117.25,4,Yearly Plan,54,89.43321828641729,1
5G,Jio,Gujarat,-107.21,1,3 Months Plan,87,72.27309030981148,0
4G,Jio,West Bengal,-101.63,9,3 Months Plan,56,62.908116626318375,1
5G,Jio,Madhya Pradesh,-102.59,4,Monthly Plan,71,64.34073668352788,1
4G,Jio,West Bengal,-119.68,1,Yearly Plan,30,93.23457124933527,1
4G,Jio,Madhya Pradesh,-94.36,7,3 Months Plan,38,54.05699459457384,1
5G,Jio,Karnataka,-90.5,13,Yearly Plan,25,42.40147153581732,0
5G,Jio,Kerala,-94.75,4,Yearly Plan,65,53.01407353053186,0
4G,Jio,Gujarat,-82.98,0,Monthly Plan,82,32.83569881330408,0
5G,Jio,Tamil Nadu,-116.97,4,3 Months Plan,52,91.84247198112786,1
5G,Jio,Telangana,-87.67,13,3 Months Plan,44,39.808776486764565,0
4G,Jio,Bihar,-82.63,12,Monthly Plan,68,33.445763436924004,0
5G,Jio,Rajasthan,-101.58,2,3 Months Plan,56,65.43720033052833,0
5G,Jio,Uttar Pradesh,-99.35,0,Yearly Plan,9,57.23054103416144,0
5G,Jio,Karnataka,-88.2,6,Monthly Plan,5,38.72046400696646,1
5G,Jio,Bihar,-95.97,10,Monthly Plan,6,53.63720418246844,1
4G,Jio,Punjab,-99.19,6,Yearly Plan,67,59.15747051193554,0
4G,Jio,Bihar,-111.02,0,Yearly Plan,43,80.07250360261078,0
4G,Jio,Madhya Pradesh,-80.03,14,3 Months Plan,95,27.280461310474813,0
4G,Jio,Bihar,-79.77,10,3 Months Plan,90,27.968314294859788,0
5G,Jio,Rajasthan,-106.36,11,Monthly Plan,107,72.0207430926762,1
4G,Jio,West Bengal,-80.57,2,3 Months Plan,5,30.36673260919533,0
5G,Jio,Bihar,-82.18,0,Yearly Plan,73,25.886494728527204,0
4G,Jio,Punjab,-83.9,8,3 Months Plan,91,34.3425768612469,0
5G,Jio,Gujarat,-96.51,0,Monthly Plan,80,52.72615272111675,0
5G,Jio,Bihar,-104.36,12,Monthly Plan,106,65.47996571997072,1
4G,Jio,Andhra Pradesh,-92.2,8,3 Months Plan,92,47.463911699878345,0
4G,Jio,Kerala,-110.33,9,3 Months Plan,69,79.07330736227853,1
4G,Jio,Karnataka,-109.46,6,Yearly Plan,57,78.72670277216906,0
4G,Jio,Uttar Pradesh,-91.11,15,Monthly Plan,111,45.174415186404296,0
5G,Jio,Kerala,-94.34,12,Yearly Plan,24,48.65685531789462,0
4G,Jio,Karnataka,-118.24,10,Yearly Plan,10,93.02431884827668,1
5G,Jio,Maharashtra,-98.53,1,3 Months Plan,13,57.249419110811296,1
5G,Jio,Delhi,-86.67,9,Yearly Plan,96,35.85309211029257,0
4G,Jio,West Bengal,-70.91,4,Monthly Plan,61,13.454694686790967,0
5G,Jio,Bihar,-100.57,8,Yearly Plan,4,62.384520186044654,1
4G,Jio,Tamil Nadu,-78.43,5,Yearly Plan,59,22.15462684940156,0
5G,Jio,Bihar,-81.48,8,Monthly Plan,120,24.7501281469452,0
5G,Jio,Gujarat,-110.36,4,Yearly Plan,91,77.73566805286882,1
5G,Jio,Bihar,-102.43,14,Yearly Plan,100,62.64883243708701,0
5G,Jio,West Bengal,-75.07,7,Monthly Plan,111,15.944891923997966,0
4G,Jio,Telangana,-93.05,7,3 Months Plan,33,49.0877004672096,1
5G,Jio,Punjab,-99.42,13,Yearly Plan,42,59.01512896909157,0
5G,Jio,Tamil Nadu,-76.18,0,Monthly Plan,101,17.069777165946967,0
4G,Jio,Andhra Pradesh,-99.11,5,Yearly Plan,120,60.87565750655828,0
5G,Jio,Karnataka,-111.14,14,Monthly Plan,11,79.23002195270095,1
4G,Jio,Maharashtra,-94.32,8,3 Months Plan,116,53.42710052046951,0
4G,Jio,Maharashtra,-112.04,7,Monthly Plan,117,83.66472580716,1
4G,Jio,West Bengal,-98.34,9,3 Months Plan,91,59.83590441520224,1
5G,Jio,Andhra Pradesh,-97.48,0,Yearly Plan,62,56.235267015275646,0
5G,Jio,Bihar,-83.6,1,Monthly Plan,111,31.49357730882401,0
4G,Jio,Rajasthan,-106.1,6,Yearly Plan,54,71.34077594315812,1
4G,Jio,Bihar,-88.39,0,Yearly Plan,4,42.75237961919101,0
4G,Jio,West Bengal,-85.96,13,Monthly Plan,115,39.779024282712086,0
5G,Jio,Madhya Pradesh,-112.49,12,Monthly Plan,71,84.55417638662372,1
5G,Jio,Andhra Pradesh,-86.06,6,Monthly Plan,23,34.023297626255264,0
4G,Jio,Uttar Pradesh,-93.94,0,Yearly Plan,9,51.04457993458092,0
5G,Jio,Delhi,-92.75,0,Yearly Plan,100,47.53262085456614,0
4G,Jio,Karnataka,-101.54,2,Yearly Plan,36,64.62028579562009,1
4G,Jio,Tamil Nadu,-111.51,15,Yearly Plan,9,84.40604827651703,1
4G,Jio,Andhra Pradesh,-87.79,10,3 Months Plan,61,38.58374285701962,0
5G,Jio,Bihar,-96.0,11,Yearly Plan,14,52.31637769721712,0
5G,Jio,Kerala,-115.25,3,Monthly Plan,33,86.3442863330125,1
4G,Jio,West Bengal,-79.56,0,Monthly Plan,77,25.050739345573707,0
4G,Jio,Punjab,-95.78,7,3 Months Plan,1,57.098299609278,1
4G,Jio,Bihar,-70.08,2,Yearly Plan,101,9.181263793761108,0
5G,Jio,Punjab,-104.71,0,Monthly Plan,23,68.87697880917413,0
4G,Jio,Tamil Nadu,-107.32,10,Yearly Plan,52,74.36374978759964,1
5G,Jio,Kerala,-91.96,1,Yearly Plan,66,47.06813517336981,0
5G,Jio,Rajasthan,-113.67,3,Monthly Plan,38,81.99685047213872,0
4G,Jio,Uttar Pradesh,-73.7,7,Yearly Plan,37,14.788138764933969,0
4G,Jio,Bihar,-106.06,6,Yearly Plan,3,72.1725479115942,1
5G,Jio,West Bengal,-111.34,0,Monthly Plan,55,82.89390091721413,0
5G,Jio,Madhya Pradesh,-119.81,1,Monthly Plan,76,96.58780622388996,1
5G,Jio,Rajasthan,-109.53,7,3 Months Plan,21,75.16936674088444,1
5G,Jio,Andhra Pradesh,-94.75,4,Monthly Plan,102,50.11958337182707,0
5G,Jio,Kerala,-71.25,3,Monthly Plan,28,6.709986693549004,0
5G,Jio,Tamil Nadu,-71.23,6,Monthly Plan,76,7.935962686742895,0
4G,Jio,Uttar Pradesh,-71.4,12,3 Months Plan,30,15.028451002186364,0
5G,Jio,Maharashtra,-92.24,0,Monthly Plan,69,45.11730914350788,0
4G,Jio,Karnataka,-82.69,1,Yearly Plan,72,30.940350461312065,0
4G,Jio,Rajasthan,-90.9,5,Yearly Plan,39,48.5390502219089,0
4G,Jio,Gujarat,-96.03,11,Yearly Plan,97,55.171455676052126,1
5G,Jio,Kerala,-77.51,6,Monthly Plan,71,18.43288502341327,0
4G,Jio,Delhi,-86.38,4,3 Months Plan,93,39.70241360422999,0
4G,Jio,Andhra Pradesh,-88.28,0,Monthly Plan,69,44.58535434027606,0
4G,Jio,Gujarat,-96.05,4,Yearly Plan,2,53.13249476829404,0
4G,Jio,Andhra Pradesh,-76.67,2,Yearly Plan,72,21.94155257931543,0
4G,Jio,Andhra Pradesh,-99.27,8,3 Months Plan,13,61.4688329576955,1
4G,Jio,Bihar,-102.22,2,Yearly Plan,47,63.84681094055444,0
4G,Jio,Punjab,-107.15,0,Yearly Plan,31,74.88723753704748,0
4G,Jio,Maharashtra,-78.93,8,Yearly Plan,91,25.563700608158246,0
5G,Jio,Madhya Pradesh,-113.94,10,Yearly Plan,21,85.11542535446243,1
4G,Jio,Bihar,-115.94,12,Yearly Plan,117,90.28392623916734,1
5G,Jio,Punjab,-107.16,13,Monthly Plan,68,73.73993584167376,1
5G,Jio,Maharashtra,-84.23,12,Monthly Plan,70,31.649085906358263,0
5G,Jio,Gujarat,-115.99,10,3 Months Plan,25,87.68145000557477,1
4G,Jio,Telangana,-91.17,7,3 Months Plan,19,47.58449091857917,0
4G,Jio,Uttar Pradesh,-79.68,4,Yearly Plan,46,28.540110914431715,0
4G,Jio,Maharashtra,-117.27,3,Yearly Plan,13,90.76619656262068,1
4G,Jio,Kerala,-75.75,8,Monthly Plan,16,20.418515156682147,0
4G,Jio,Uttar Pradesh,-87.71,10,3 Months Plan,2,42.14460486268355,1
4G,Jio,Karnataka,-82.6,0,Monthly Plan,34,31.59428151616595,0
5G,Jio,Gujarat,-89.92,11,3 Months Plan,110,39.92690188890387,0
5G,Jio,Kerala,-88.84,6,3 Months Plan,7,41.61523943695737,0
5G,Jio,Telangana,-99.17,7,Yearly Plan,67,57.16370107271036,0
5G,Jio,Delhi,-104.82,3,3 Months Plan,55,70.56242125810762,0
4G,Jio,Rajasthan,-71.57,1,3 Months Plan,94,12.47109013295446,0
4G,Jio,Tamil Nadu,-116.93,1,3 Months Plan,119,89.07873075644038,0
5G,Jio,West Bengal,-108.68,11,Monthly Plan,27,72.6122999120136,1
5G,Jio,Delhi,-106.07,4,Monthly Plan,107,71.3678323365611,0
5G,Jio,Kerala,-118.64,11,Yearly Plan,40,92.11739860077044,1
5G,Jio,Andhra Pradesh,-78.81,0,3 Months Plan,116,22.50671651840897,0
4G,Jio,Uttar Pradesh,-94.17,0,3 Months Plan,67,53.41139293232216,0
4G,Jio,Delhi,-119.64,1,3 Months Plan,84,94.8767186266518,1
5G,Jio,Telangana,-76.92,4,Monthly Plan,77,17.45682629290141,0
4G,Jio,Punjab,-97.86,0,3 Months Plan,32,59.03968102634232,0
4G,Jio,Bihar,-87.04,8,3 Months Plan,100,40.77711158881068,1
4G,Jio,Andhra Pradesh,-97.08,7,Monthly Plan,109,54.22463652492839,0
4G,Jio,Madhya Pradesh,-90.55,6,Yearly Plan,68,44.22047463940129,0
4G,Jio,Madhya Pradesh,-84.47,1,Monthly Plan,109,34.19988746499717,0
4G,Jio,Uttar Pradesh,-107.23,5,Monthly Plan,107,73.5861303933729,1
